,source,relation,target
3640,Compound::DB04845,has_side_effect,Disease::C0014742
3641,Compound::DB04845,has_side_effect,Disease::C0015230
3642,Compound::DB04845,has_side_effect,Disease::C0020649
3643,Compound::DB04845,has_side_effect,Disease::C0021603
3644,Compound::DB04845,has_side_effect,Disease::C0917801
3645,Compound::DB04845,has_side_effect,Disease::C0027051
3646,Compound::DB04845,has_side_effect,Disease::C0027497
3647,Compound::DB04845,has_side_effect,Disease::C0027796
3648,Compound::DB04845,has_side_effect,Disease::C0030193
3649,Compound::DB04845,has_side_effect,Disease::C0032285
3650,Compound::DB04845,has_side_effect,Disease::C0033774
3651,Compound::DB04845,has_side_effect,Disease::C0235063
3652,Compound::DB04845,has_side_effect,Disease::C0020683
3653,Compound::DB04845,has_side_effect,Disease::C0040034
3654,Compound::DB04845,has_side_effect,Disease::C0040053
3655,Compound::DB04845,has_side_effect,Disease::C0042029
3656,Compound::DB04845,has_side_effect,Disease::C0042963
3657,Compound::DB04845,has_side_effect,Disease::C0003862
3658,Compound::DB04845,has_side_effect,Disease::C0948089
3659,Compound::DB04845,has_side_effect,Disease::C0231528
3660,Compound::DB00912,has_side_effect,Disease::C0002170
3661,Compound::DB00912,has_side_effect,Disease::C4083212
3662,Compound::DB00912,has_side_effect,Disease::C0002792
3663,Compound::DB00912,has_side_effect,Disease::C0002962
3664,Compound::DB00912,has_side_effect,Disease::C0004604
3665,Compound::DB00912,has_side_effect,Disease::C0006277
3666,Compound::DB00912,has_side_effect,Disease::C0009806
3667,Compound::DB00912,has_side_effect,Disease::C0013395
3668,Compound::DB00912,has_side_effect,Disease::C0014742
3669,Compound::DB00912,has_side_effect,Disease::C0015230
3670,Compound::DB00912,has_side_effect,Disease::C0020538
3671,Compound::DB00912,has_side_effect,Disease::C0027051
3672,Compound::DB00912,has_side_effect,Disease::C0027497
3673,Compound::DB00912,has_side_effect,Disease::C0033774
3674,Compound::DB00912,has_side_effect,Disease::C0035455
3675,Compound::DB00912,has_side_effect,Disease::C0037199
3676,Compound::DB00912,has_side_effect,Disease::C0038325
3677,Compound::DB00912,has_side_effect,Disease::C0040034
3678,Compound::DB00912,has_side_effect,Disease::C0042029
3679,Compound::DB00912,has_side_effect,Disease::C0042109
3680,Compound::DB00912,has_side_effect,Disease::C0042963
3681,Compound::DB00912,has_side_effect,Disease::C0003862
3682,Compound::DB00912,has_side_effect,Disease::C0948089
3683,Compound::DB01197,has_side_effect,Disease::C0002170
3684,Compound::DB01197,has_side_effect,Disease::C4083212
3685,Compound::DB01197,has_side_effect,Disease::C0002792
3686,Compound::DB01197,has_side_effect,Disease::C0002962
3687,Compound::DB01197,has_side_effect,Disease::C0002994
3688,Compound::DB01197,has_side_effect,Disease::C0003467
3689,Compound::DB01197,has_side_effect,Disease::C0006266
3690,Compound::DB01197,has_side_effect,Disease::C0009806
3691,Compound::DB01197,has_side_effect,Disease::C0010200
3692,Compound::DB01197,has_side_effect,Disease::C0011849
3693,Compound::DB01197,has_side_effect,Disease::C0013274
3694,Compound::DB01197,has_side_effect,Disease::C0013395
3695,Compound::DB01197,has_side_effect,Disease::C0014742
3696,Compound::DB01197,has_side_effect,Disease::C0015230
3697,Compound::DB01197,has_side_effect,Disease::C0018790
3698,Compound::DB01197,has_side_effect,Disease::C0020649
3699,Compound::DB01197,has_side_effect,Disease::C0020651
3700,Compound::DB01197,has_side_effect,Disease::C0242350
3701,Compound::DB01197,has_side_effect,Disease::C0021603
3702,Compound::DB01197,has_side_effect,Disease::C0917801
3703,Compound::DB01197,has_side_effect,Disease::C0027497
3704,Compound::DB01197,has_side_effect,Disease::C0027726
3705,Compound::DB01197,has_side_effect,Disease::C0030807
3706,Compound::DB01197,has_side_effect,Disease::C0030920
3707,Compound::DB01197,has_side_effect,Disease::C0031350
3708,Compound::DB01197,has_side_effect,Disease::C0242429
3709,Compound::DB01197,has_side_effect,Disease::C0033774
3710,Compound::DB01197,has_side_effect,Disease::C0242459
3711,Compound::DB01197,has_side_effect,Disease::C1527407
3712,Compound::DB01197,has_side_effect,Disease::C0043144
3713,Compound::DB01197,has_side_effect,Disease::C0035455
3714,Compound::DB01197,has_side_effect,Disease::C0036830
3715,Compound::DB01197,has_side_effect,Disease::C0020683
3716,Compound::DB01197,has_side_effect,Disease::C0038325
3717,Compound::DB01197,has_side_effect,Disease::C0038363
3718,Compound::DB01197,has_side_effect,Disease::C0040034
3719,Compound::DB01197,has_side_effect,Disease::C0042963
3720,Compound::DB01197,has_side_effect,Disease::C0003862
3721,Compound::DB01197,has_side_effect,Disease::C0038454
3722,Compound::DB01197,has_side_effect,Disease::C0231528
3723,Compound::DB00324,has_side_effect,Disease::C0001622
3724,Compound::DB00324,has_side_effect,Disease::C0015230
3725,Compound::DB00324,has_side_effect,Disease::C0017601
3726,Compound::DB00324,has_side_effect,Disease::C0022568
3727,Compound::DB00324,has_side_effect,Disease::C0030193
3728,Compound::DB00324,has_side_effect,Disease::C0042165
3729,Compound::DB00324,has_side_effect,Disease::C0026961
3730,Compound::DB00413,has_side_effect,Disease::C0001144
3731,Compound::DB00413,has_side_effect,Disease::C0002170
3732,Compound::DB00413,has_side_effect,Disease::C4083212
3733,Compound::DB00413,has_side_effect,Disease::C0002962
3734,Compound::DB00413,has_side_effect,Disease::C0003467
3735,Compound::DB00413,has_side_effect,Disease::C0003615
3736,Compound::DB00413,has_side_effect,Disease::C0003850
3737,Compound::DB00413,has_side_effect,Disease::C0003864
3738,Compound::DB00413,has_side_effect,Disease::C0003873
3739,Compound::DB00413,has_side_effect,Disease::C0003962
3740,Compound::DB00413,has_side_effect,Disease::C0004096
3741,Compound::DB00413,has_side_effect,Disease::C0004238
3742,Compound::DB00413,has_side_effect,Disease::C0235480
3743,Compound::DB00413,has_side_effect,Disease::C0004604
3744,Compound::DB00413,has_side_effect,Disease::C0015371
3745,Compound::DB00413,has_side_effect,Disease::C0005586
3746,Compound::DB00413,has_side_effect,Disease::C0005587
3747,Compound::DB00413,has_side_effect,Disease::C0005684
3748,Compound::DB00413,has_side_effect,Disease::C0005697
3749,Compound::DB00413,has_side_effect,Disease::C0678222
3750,Compound::DB00413,has_side_effect,Disease::C0006277
3751,Compound::DB00413,has_side_effect,Disease::C0006444
3752,Compound::DB00413,has_side_effect,Disease::C0006849
3753,Compound::DB00413,has_side_effect,Disease::C0700345
3754,Compound::DB00413,has_side_effect,Disease::C0007137
3755,Compound::DB00413,has_side_effect,Disease::C0008325
3756,Compound::DB00413,has_side_effect,Disease::C0008350
3757,Compound::DB00413,has_side_effect,Disease::C0009806
3758,Compound::DB00413,has_side_effect,Disease::C0010200
3759,Compound::DB00413,has_side_effect,Disease::C0010692
3760,Compound::DB00413,has_side_effect,Disease::C0497327
3761,Compound::DB00413,has_side_effect,Disease::C0011849
3762,Compound::DB00413,has_side_effect,Disease::C0013295
3763,Compound::DB00413,has_side_effect,Disease::C0013395
3764,Compound::DB00413,has_side_effect,Disease::C0013595
3765,Compound::DB00413,has_side_effect,Disease::C0013922
3766,Compound::DB00413,has_side_effect,Disease::C0014549
3767,Compound::DB00413,has_side_effect,Disease::C0014869
3768,Compound::DB00413,has_side_effect,Disease::C0015230
3769,Compound::DB00413,has_side_effect,Disease::C0016436
3770,Compound::DB00413,has_side_effect,Disease::C0016867
3771,Compound::DB00413,has_side_effect,Disease::C0017574
3772,Compound::DB00413,has_side_effect,Disease::C0017601
3773,Compound::DB00413,has_side_effect,Disease::C0018099
3774,Compound::DB00413,has_side_effect,Disease::C0018790
3775,Compound::DB00413,has_side_effect,Disease::C0018802
3776,Compound::DB00413,has_side_effect,Disease::C1961112
3777,Compound::DB00413,has_side_effect,Disease::C0019348
3778,Compound::DB00413,has_side_effect,Disease::C0019360
3779,Compound::DB00413,has_side_effect,Disease::C0020538
3780,Compound::DB00413,has_side_effect,Disease::C0020550
3781,Compound::DB00413,has_side_effect,Disease::C0020649
3782,Compound::DB00413,has_side_effect,Disease::C0020651
3783,Compound::DB00413,has_side_effect,Disease::C0020676
3784,Compound::DB00413,has_side_effect,Disease::C0242350
3785,Compound::DB00413,has_side_effect,Disease::C0021400
3786,Compound::DB00413,has_side_effect,Disease::C0021603
3787,Compound::DB00413,has_side_effect,Disease::C0917801
3788,Compound::DB00413,has_side_effect,Disease::C0022568
3789,Compound::DB00413,has_side_effect,Disease::C0345904
3790,Compound::DB00413,has_side_effect,Disease::C0024299
3791,Compound::DB00413,has_side_effect,Disease::C0024305
3792,Compound::DB00413,has_side_effect,Disease::C0242383
3793,Compound::DB00413,has_side_effect,Disease::C0025202
3794,Compound::DB00413,has_side_effect,Disease::C0025323
3795,Compound::DB00413,has_side_effect,Disease::C0025874
3796,Compound::DB00413,has_side_effect,Disease::C0149931
3797,Compound::DB00413,has_side_effect,Disease::C0026603
3798,Compound::DB00413,has_side_effect,Disease::C0026764
3799,Compound::DB00413,has_side_effect,Disease::C0027051
3800,Compound::DB00413,has_side_effect,Disease::C0027404
3801,Compound::DB00413,has_side_effect,Disease::C0751362
3802,Compound::DB00413,has_side_effect,Disease::C0027430
3803,Compound::DB00413,has_side_effect,Disease::C0027497
3804,Compound::DB00413,has_side_effect,Disease::C0027796
3805,Compound::DB00413,has_side_effect,Disease::C0028768
3806,Compound::DB00413,has_side_effect,Disease::C0029408
3807,Compound::DB00413,has_side_effect,Disease::C0029443
3808,Compound::DB00413,has_side_effect,Disease::C0029456
3809,Compound::DB00413,has_side_effect,Disease::C0029878
3810,Compound::DB00413,has_side_effect,Disease::C1140680
3811,Compound::DB00413,has_side_effect,Disease::C0030193
3812,Compound::DB00413,has_side_effect,Disease::C0030578
3813,Compound::DB00413,has_side_effect,Disease::C0031099
3814,Compound::DB00413,has_side_effect,Disease::C0031350
3815,Compound::DB00413,has_side_effect,Disease::C0242429
3816,Compound::DB00413,has_side_effect,Disease::C0032285
3817,Compound::DB00413,has_side_effect,Disease::C1739363
3818,Compound::DB00413,has_side_effect,Disease::C0033578
3819,Compound::DB00413,has_side_effect,Disease::C0376358
3820,Compound::DB00413,has_side_effect,Disease::C0033581
3821,Compound::DB00413,has_side_effect,Disease::C1720797
3822,Compound::DB00413,has_side_effect,Disease::C0033774
3823,Compound::DB00413,has_side_effect,Disease::C0033860
3824,Compound::DB00413,has_side_effect,Disease::C0033975
3825,Compound::DB00413,has_side_effect,Disease::C0036337
3826,Compound::DB00413,has_side_effect,Disease::C0034065
3827,Compound::DB00413,has_side_effect,Disease::C0524702
3828,Compound::DB00413,has_side_effect,Disease::C0034186
3829,Compound::DB00413,has_side_effect,Disease::C0235063
3830,Compound::DB00413,has_side_effect,Disease::C0043144
3831,Compound::DB00413,has_side_effect,Disease::C0035455
3832,Compound::DB00413,has_side_effect,Disease::C0035854
3833,Compound::DB00413,has_side_effect,Disease::C0406486
3834,Compound::DB00413,has_side_effect,Disease::C0270846
3835,Compound::DB00413,has_side_effect,Disease::C0494475
3836,Compound::DB00413,has_side_effect,Disease::C0020683
3837,Compound::DB00413,has_side_effect,Disease::C0037199
3838,Compound::DB00413,has_side_effect,Disease::C0037299
3839,Compound::DB00413,has_side_effect,Disease::C0037383
3840,Compound::DB00413,has_side_effect,Disease::C0038358
3841,Compound::DB00413,has_side_effect,Disease::C0038363
3842,Compound::DB00413,has_side_effect,Disease::C0039240
3843,Compound::DB00413,has_side_effect,Disease::C0039520
3844,Compound::DB00413,has_side_effect,Disease::C0040034
3845,Compound::DB00413,has_side_effect,Disease::C0040053
3846,Compound::DB00413,has_side_effect,Disease::C0040261
3847,Compound::DB00413,has_side_effect,Disease::C0040425
3848,Compound::DB00413,has_side_effect,Disease::C0040460
3849,Compound::DB00413,has_side_effect,Disease::C0041976
3850,Compound::DB00413,has_side_effect,Disease::C0042024
3851,Compound::DB00413,has_side_effect,Disease::C0042029
3852,Compound::DB00413,has_side_effect,Disease::C0042109
3853,Compound::DB00413,has_side_effect,Disease::C0042345
3854,Compound::DB00413,has_side_effect,Disease::C0042510
3855,Compound::DB00413,has_side_effect,Disease::C0042571
3856,Compound::DB00413,has_side_effect,Disease::C0042963
3857,Compound::DB00413,has_side_effect,Disease::C0043250
3858,Compound::DB00413,has_side_effect,Disease::C0080274
3859,Compound::DB00413,has_side_effect,Disease::C0476089
3860,Compound::DB00413,has_side_effect,Disease::C0003862
3861,Compound::DB00413,has_side_effect,Disease::C0033893
3862,Compound::DB00413,has_side_effect,Disease::C0151636
3863,Compound::DB00413,has_side_effect,Disease::C0149871
3864,Compound::DB00413,has_side_effect,Disease::C0242422
3865,Compound::DB00413,has_side_effect,Disease::C0024117
3866,Compound::DB00413,has_side_effect,Disease::C0022104
3867,Compound::DB00413,has_side_effect,Disease::C0039503
3868,Compound::DB00413,has_side_effect,Disease::C0028734
3869,Compound::DB00413,has_side_effect,Disease::C0013428
3870,Compound::DB00413,has_side_effect,Disease::C0948089
3871,Compound::DB00413,has_side_effect,Disease::C0231528
3872,Compound::DB01591,has_side_effect,Disease::C0002792
3873,Compound::DB01591,has_side_effect,Disease::C0002994
3874,Compound::DB01591,has_side_effect,Disease::C0004238
3875,Compound::DB01591,has_side_effect,Disease::C0235480
3876,Compound::DB01591,has_side_effect,Disease::C0009806
3877,Compound::DB01591,has_side_effect,Disease::C0010200
3878,Compound::DB01591,has_side_effect,Disease::C0010692
3879,Compound::DB01591,has_side_effect,Disease::C0013395
3880,Compound::DB01591,has_side_effect,Disease::C0014742
3881,Compound::DB01591,has_side_effect,Disease::C0015230
3882,Compound::DB01591,has_side_effect,Disease::C0017601
3883,Compound::DB01591,has_side_effect,Disease::C0020538
3884,Compound::DB01591,has_side_effect,Disease::C0021400
3885,Compound::DB01591,has_side_effect,Disease::C0027497
3886,Compound::DB01591,has_side_effect,Disease::C0031350
3887,Compound::DB01591,has_side_effect,Disease::C0242429
3888,Compound::DB01591,has_side_effect,Disease::C0033774
3889,Compound::DB01591,has_side_effect,Disease::C0042029
3890,Compound::DB01591,has_side_effect,Disease::C0042109
3891,Compound::DB01591,has_side_effect,Disease::C0042963
3892,Compound::DB01591,has_side_effect,Disease::C0080274
3893,Compound::DB01591,has_side_effect,Disease::C0013428
3894,Compound::DB00563,has_side_effect,Disease::C0002170
3895,Compound::DB00563,has_side_effect,Disease::C4083212
3896,Compound::DB00563,has_side_effect,Disease::C0002792
3897,Compound::DB00563,has_side_effect,Disease::C0003467
3898,Compound::DB00563,has_side_effect,Disease::C0004096
3899,Compound::DB00563,has_side_effect,Disease::C0004604
3900,Compound::DB00563,has_side_effect,Disease::C0010200
3901,Compound::DB00563,has_side_effect,Disease::C0010414
3902,Compound::DB00563,has_side_effect,Disease::C0010692
3903,Compound::DB00563,has_side_effect,Disease::C0497327
3904,Compound::DB00563,has_side_effect,Disease::C0011849
3905,Compound::DB00563,has_side_effect,Disease::C0013395
3906,Compound::DB00563,has_side_effect,Disease::C0013922
3907,Compound::DB00563,has_side_effect,Disease::C0014742
3908,Compound::DB00563,has_side_effect,Disease::C0015230
3909,Compound::DB00563,has_side_effect,Disease::C0016436
3910,Compound::DB00563,has_side_effect,Disease::C0016867
3911,Compound::DB00563,has_side_effect,Disease::C0017574
3912,Compound::DB00563,has_side_effect,Disease::C0017575
3913,Compound::DB00563,has_side_effect,Disease::C0019348
3914,Compound::DB00563,has_side_effect,Disease::C0019360
3915,Compound::DB00563,has_side_effect,Disease::C0019655
3916,Compound::DB00563,has_side_effect,Disease::C0020649
